,Unnamed: 0,Iter,Noise,Clip,Priv_Calc_Time,Epsilon,Train_Time,Revenue,Regret,Reg_Loss,Lag_Loss,Net_Loss,w_rgt_mean,update_rate
0,0,1000,0.0001,1.0,0.4893150329589844,604999904.9027394,221.69476532936096,7.765494346618652,0.13390669226646426,0.01131950132548809,0.9512452483177184,-6.802929401397705,1.4197458028793335,0.25
1,1,2000,0.0001,1.0,0.8852009773254395,1154999755.652909,442.9371175765991,7.862318992614746,0.1308678388595581,0.011030645109713078,1.1512584686279297,-6.700029850006104,1.757001280784607,0.25
2,2,3000,0.0001,1.0,1.2512869834899902,1704999606.4030788,664.229444026947,7.6002092361450195,0.10471534729003906,0.006859964691102505,1.0704736709594729,-6.522875785827638,2.04458236694336,0.25
3,3,4000,0.0001,1.0,1.626579999923706,2254999457.1532483,885.6721487045288,7.454026699066162,0.07908932864665985,0.004061932675540447,0.8966190218925476,-6.553346157073975,2.2666237354278564,0.25
4,4,5000,0.0001,1.0,2.0131819248199463,2804999307.903418,1106.9424471855164,7.455184936523437,0.06184311583638191,0.002429141197353601,0.7538212537765503,-6.698934555053711,2.4368278980255127,0.25
5,5,6000,0.0001,1.0,2.430209159851074,3354999158.653588,1328.2573034763334,7.2899112701416025,0.05204763263463974,0.0017752530984580515,0.6695232391357422,-6.618612766265869,2.5741963386535645,0.25
6,6,7000,0.0001,1.0,2.828075885772705,3904999009.403758,1549.2226819992065,7.285417079925537,0.043416984379291534,0.0012106362264603374,0.5849396586418152,-6.6992669105529785,2.6949448585510254,0.25
7,7,8000,0.0001,1.0,3.245581865310669,4454998860.153928,1770.046754360199,7.311087608337402,0.04070248454809189,0.0010508578270673752,0.5707247853279114,-6.739311695098878,2.804306983947754,0.25
8,8,9000,0.0001,1.0,3.615757942199707,5004998710.904097,1990.860225200653,7.234654903411865,0.038631480187177665,0.0009549553506076336,0.5615113973617554,-6.67218828201294,2.9052824974060063,0.25
9,9,10000,0.0001,1.0,4.055321931838988,5554998561.654265,2211.589687347412,7.257839679718018,0.03578789159655571,0.0008043929119594394,0.5359933376312256,-6.721041679382324,2.9953205585479736,0.25
10,10,11000,0.0001,1.0,4.4153828620910645,6104998412.404436,2432.597844600677,7.1975932121276855,0.03290017321705818,0.0006813155487179756,0.5075566172599792,-6.6893553733825675,3.0841083526611333,0.25
11,11,12000,0.0001,1.0,4.796501874923706,6654998263.154606,2653.478267192841,7.260539054870605,0.03371676802635193,0.0007156587671488522,0.5336142778396606,-6.726209163665772,3.1648769378662114,0.25
12,12,13000,0.0001,1.0,5.177016019821167,7204998113.904777,2874.270297288895,7.18811559677124,0.029725503176450733,0.0005561235593631864,0.4824873208999634,-6.7050724029541025,3.244605302810669,0.25
13,13,14000,0.0001,1.0,5.602560043334961,7754997964.654945,3094.9675838947296,7.155762672424316,0.02973179519176483,0.0005678985035046935,0.4935090839862824,-6.661685466766357,3.319389820098877,0.25
14,14,15000,0.0001,1.0,5.966331958770753,8304997815.405116,3315.706167459488,7.179741382598878,0.028497776016592983,0.0005184899200685322,0.4830385446548462,-6.6961846351623535,3.389012098312378,0.25
15,15,16000,0.0001,1.0,6.4066429138183585,8854997666.155281,3536.228546857834,7.11885404586792,0.0241645909845829,0.0003666120173875242,0.4172742366790772,-6.7012128829956055,3.455097913742065,0.25
16,16,17000,0.0001,1.0,6.689284086227418,9404997516.905441,3756.869047403336,7.213458061218263,0.023310687392950058,0.0003456920967437327,0.4099434316158295,-6.803168773651122,3.51858139038086,0.25
17,17,18000,0.0001,1.0,7.158897876739503,9954997367.655602,3977.367686510086,7.211774826049805,0.025617947801947597,0.000421914824983105,0.4589406847953797,-6.75241231918335,3.5813183784484863,0.25
18,18,19000,0.0001,1.0,7.502493858337402,10504997218.405762,4197.849399805069,7.257341861724853,0.02621982060372829,0.00044107745634391904,0.477335274219513,-6.7795653343200675,3.641167402267456,0.25
