,Unnamed: 0,Iter,Noise,Clip,Priv_Calc_Time,Epsilon,Train_Time,Revenue,Regret,Reg_Loss,Lag_Loss,Net_Loss,w_rgt_mean,update_rate
0,0,1000,0.001,10,0.5871410369873047,6049829.117771649,222.6581892967224,7.829941749572754,0.1364293396472931,0.023875642567872998,0.9668893814086914,-6.839176654815674,1.4163762331008911,0.5
1,1,2000,0.001,10,1.012726068496704,11549652.837699575,444.7869939804077,7.632591247558594,0.11328677833080293,0.024288773536682132,1.1641459465026855,-6.4441566467285165,2.055428504943848,0.75
2,2,3000,0.001,10,1.4581129550933838,17049476.557627507,666.8084390163423,7.172041893005371,0.060731589794158936,0.009307748638093472,0.8126912117004395,-6.3500428199768075,2.6757187843322754,1.0
3,3,4000,0.001,10,1.881072998046875,22549300.27755544,888.9167828559875,7.099917888641357,0.042715784162282944,0.005846346728503704,0.680727481842041,-6.413343906402588,3.19181489944458,1.25
4,0,1000,0.001,10,0.5936079025268555,6049829.117771649,222.76706433296204,7.54799747467041,0.1450948417186737,0.0329105481505394,1.0974071025848389,-6.417679786682129,1.437217116355896,0.5
5,1,2000,0.001,10,1.0265879631042478,11549652.837699575,444.92335963249207,7.290122985839844,0.10915078222751616,0.02813778631389141,1.2658405303955078,-5.996144771575928,2.085510730743408,0.75
6,2,3000,0.001,10,1.4634101390838623,17049476.557627507,667.3241171836852,6.871480941772461,0.07433433830738068,0.018542230129241943,1.1504039764404297,-5.7025346755981445,2.676488161087036,1.0
7,3,4000,0.001,10,1.8885419368743896,22549300.27755544,889.6115672588347,6.47887659072876,0.04352327808737755,0.0076484009623527536,0.7983509302139282,-5.672877311706543,3.1925456523895264,1.25
8,0,1000,0.001,10,0.5960710048675537,6049829.117771649,222.8741979598999,7.85991096496582,0.13476085662841794,0.022769547998905185,0.9507929682731628,-6.8863487243652335,1.4107447862625122,0.5
9,1,2000,0.001,10,1.0267488956451416,11549652.837699575,444.9916796684265,7.862836837768555,0.12344155460596085,0.02914072573184967,1.274916172027588,-6.558779716491699,2.0651295185089107,0.75
10,2,3000,0.001,10,1.4738399982452393,17049476.557627507,667.2859516143799,7.192694664001465,0.07284794002771378,0.013318456709384918,1.0022571086883545,-6.177119255065918,2.75300407409668,1.0
11,3,4000,0.001,10,1.9166359901428225,22549300.27755544,889.290402173996,7.0070438385009775,0.048957377672195435,0.007878849282860756,0.8195961117744446,-6.179568767547607,3.3483562469482417,1.25
12,0,1000,0.001,10,0.6011011600494385,6049829.117771649,222.604266166687,7.8721160888671875,0.13220074772834778,0.02193570323288441,0.9299334287643432,-6.920246601104736,1.406869888305664,0.5
13,1,2000,0.001,10,1.033001184463501,11549652.837699575,444.8686389923096,7.664501190185548,0.11606290191411972,0.0253916010260582,1.1928157806396484,-6.446293830871582,2.055737972259521,0.75
14,2,3000,0.001,10,1.4603698253631592,17049476.557627507,667.2793529033661,7.280707836151122,0.06855307519435883,0.011781783774495123,0.9209803342819214,-6.347945690155028,2.6883082389831543,1.0
15,3,4000,0.001,10,1.9409680366516116,22549300.27755544,889.6167988777161,7.095766544342041,0.0415867418050766,0.005428048316389322,0.6702635288238525,-6.420075416564941,3.2248435020446777,1.25
16,0,1000,0.001,10,0.5886499881744385,6049829.117771649,222.78454899787903,7.863619804382324,0.1328049600124359,0.02213878184556961,0.944117546081543,-6.8973636627197275,1.4217965602874756,0.5
17,1,2000,0.001,10,1.024791955947876,11549652.837699575,445.5278067588806,7.638120651245117,0.11094968020915984,0.023203890770673752,1.1424169540405271,-6.4724998474121085,2.058828830718994,0.75
18,2,3000,0.001,10,1.4479761123657229,17049476.557627507,668.8805449008943,7.28058385848999,0.06647702306509018,0.011084825731813908,0.8900059461593628,-6.37949275970459,2.6770882606506348,1.0
19,3,4000,0.001,10,1.8891620635986328,22549300.27755544,891.2755033969879,7.067336082458496,0.042062483727931976,0.005623740144073963,0.6778469085693359,-6.3838653564453125,3.2245113849639893,1.25
20,0,1000,0.001,10,0.5864369869232178,6049829.117771649,223.51768159866333,7.8580360412597665,0.13276319205760956,0.02206246927380562,0.9431001543998718,-6.892873764038086,1.4209659099578855,0.5
21,1,2000,0.001,10,1.2276289463043213,11549652.837699575,663.5369658470154,7.6843223571777335,0.11355368793010713,0.024356380105018616,1.1703444719314575,-6.489621639251709,2.0626182556152344,0.75
22,2,3000,0.001,10,1.7626299858093262,17049476.557627507,1106.3168580532074,7.218156814575195,0.06624775379896164,0.011219512671232224,0.8871450424194336,-6.3197922706604,2.6810967922210693,1.0
23,3,4000,0.001,10,2.1962041854858403,22549300.27755544,1550.7221851348875,7.10507869720459,0.046077750623226166,0.006721171550452709,0.745627760887146,-6.352729797363281,3.2358107566833496,1.25
24,0,1000,0.001,10,0.7332100868225098,6049829.117771649,443.6330773830414,7.5690345764160165,0.1437334567308426,0.03231654316186905,1.109388828277588,-6.427329063415527,1.4611160755157468,0.5
25,1,2000,0.001,10,1.2394680976867676,11549652.837699575,886.2404689788817,6.9658775329589835,0.08587236702442169,0.0177670307457447,0.9935569763183594,-5.9545536041259775,2.0825111865997314,0.75
26,2,3000,0.001,10,1.7830820083618164,17049476.557627507,1330.089102268219,6.668483257293701,0.054218590259552,0.009272515773773192,0.7945677638053894,-5.864643096923827,2.570915699005127,1.0
27,3,4000,0.001,10,2.2616078853607178,22549300.27755544,1791.357890367508,6.467267036437987,0.04121595248579979,0.006922487635165453,0.7367032766342163,-5.7236409187316895,3.071650743484497,1.25
