,Unnamed: 0,Iter,Noise,Clip,Priv_Calc_Time,Epsilon,Train_Time,Revenue,Regret,Reg_Loss,Lag_Loss,Net_Loss,w_rgt_mean,update_rate
0,0,1000,,,,,68.63279461860657,0.771397054195404,0.0008525719167664647,0.00022573534806724638,0.042926661670207984,-0.7282446622848511,5.033448219299316,51.0
1,1,2000,,,,,136.83983063697815,0.7844002246856691,0.000985507620498538,0.0006143067148514093,0.05486881360411644,-0.728917121887207,5.509886741638184,101.0
2,2,3000,,,,,205.11436486244202,0.7882000207901001,0.0007006527157500386,0.0005453210906125605,0.04450462758541107,-0.7431500554084778,6.2421064376831055,151.0
3,3,4000,,,,,273.352147102356,0.8039757609367371,0.0005582802696153522,0.0004275757819414139,0.039150871336460114,-0.7643972635269165,7.186016082763673,201.0
4,0,1000,0.1,1.0,0.4966378211975098,354.34109027761866,68.4864571094513,0.7648658752441406,0.0009469476644881071,0.0003368650213815272,0.04724334552884102,-0.7172856330871582,5.091592788696289,51.0
5,1,2000,0.1,1.0,0.9118688106536864,655.5367624118717,136.75499868392944,0.627612829208374,0.025311563163995743,2.721710443496704,-1.4180458784103394,0.6760517358779907,4.983757972717285,101.0
6,2,3000,0.1,1.0,1.3220198154449463,956.7324345461244,205.03122997283938,0.7805929780006409,0.012460751459002495,0.5236929059028625,1.0069892406463623,0.7500891685485841,15.904739379882812,151.0
7,3,4000,0.1,1.0,1.744006872177124,1257.928106680378,273.3738918304444,0.7035565376281738,0.013511085882782936,1.5584864616394043,-0.5928036570549011,0.2621262669563293,31.83816146850586,201.0
8,0,1000,0.1,10.0,0.4971058368682861,354.34109027761866,68.45445203781128,0.5025067925453186,0.05025067925453186,6.439083576202393,1.0889257192611694,7.025502681732178,5.756089210510254,51.0
9,1,2000,0.1,10.0,0.9236879348754884,655.5367624118717,136.7482509613037,7.705531288593194e-07,7.644888455615728e-08,2.9255962236129924e-11,-7.722029295109676e-06,-8.492553206451703e-06,-38.91730499267578,101.0
10,2,3000,0.1,10.0,1.3303079605102541,956.7324345461244,205.08244848251343,1.652702053434041e-06,1.6269861191631207e-07,1.995387605147059e-10,-0.0003231376176699996,-0.0003247901331633329,-72.04920959472656,151.0
11,3,4000,0.1,10.0,1.7626640796661377,1257.928106680378,273.44620037078863,0.370180606842041,0.13899537920951846,40.54072952270508,-398.9225769042969,-358.75201416015625,70.43707275390625,201.0
12,0,1000,0.1,50.0,0.5012829303741455,354.34109027761866,68.5332396030426,0.5025404691696167,0.05025409907102585,6.439948558807372,-6.6876182556152335,-0.7502102851867676,8.457719802856445,51.0
13,1,2000,0.1,50.0,0.9177229404449464,655.5367624118717,136.82533073425293,0.29577404260635376,0.10411255061626434,18.474483489990234,-1082.3133544921877,-1064.1346435546877,-202.065185546875,101.0
14,2,3000,0.1,50.0,1.345232009887695,956.7324345461244,205.1994423866272,0.2462293356657028,0.07896704971790314,15.926899909973145,-1132.068359375,-1116.3876953125,-277.74136352539057,151.0
15,3,4000,0.1,50.0,1.7706880569458008,1257.928106680378,273.50644063949585,0.5211539268493652,0.052115391939878464,27.295942306518555,-940.5499877929688,-913.7752075195312,81.9649429321289,201.0
16,0,1000,0.1,100.0,0.5041859149932861,354.34109027761866,68.50170397758485,0.5025386810302734,0.05027138069272041,6.439925670623778,-17.480077743530273,-11.54269027709961,11.39503002166748,51.0
17,1,2000,0.1,100.0,0.9240181446075441,655.5367624118717,136.82039523124695,0.5221543908119202,0.05221540480852127,13.768542289733887,-1015.1668701171876,-1001.9204711914062,-427.6312561035156,101.0
18,2,3000,0.1,100.0,1.3352861404418943,956.7324345461244,205.16541361808777,0.4808926582336426,0.048089265823364265,17.459924697875973,-2050.32763671875,-2033.3486328125,-709.1696166992188,151.0
19,3,4000,0.1,100.0,1.754814863204956,1257.928106680378,273.519118309021,0.5431492924690247,0.054314929991960526,29.64856147766113,-616.0752563476562,-586.9698486328125,-95.8063507080078,201.0
20,0,1000,0.1,500.0,0.4936339855194092,354.34109027761866,68.50576329231261,0.3331334292888641,0.06893350929021835,6.074296474456787,-70.78436279296875,-65.04319763183594,34.500808715820305,51.0
21,1,2000,0.1,500.0,0.9116439819335938,655.5367624118717,136.86195182800293,3.799528940362506e-06,3.7981368450346043e-07,7.284258751738547e-10,-0.0028718803077936172,-0.002875679172575474,-2196.423828125,101.0
22,2,3000,0.1,500.0,1.327111005783081,956.7324345461244,205.18921732902527,8.40917527966667e-06,8.408792382397223e-07,5.3380651010570546e-09,-0.08597515523433685,-0.08598355948925017,-3853.02587890625,151.0
23,3,4000,0.1,500.0,1.7232370376586914,1257.928106680378,273.57372879982,0.5048759579658508,0.050487596541643136,25.61742401123047,-2617.337158203125,-2592.224609375,-1107.0367431640623,201.0
24,0,1000,0.2,1.0,1.9442501068115237,43.602886009204845,68.59466958045961,0.7765254378318787,0.0007904779049567878,0.00022501721105072647,0.04116898030042648,-0.7351314425468445,5.147934913635254,51.0
25,1,2000,0.2,1.0,3.685594081878662,62.30928153580884,137.03043437004092,0.4940593838691712,0.049300279468297965,12.274114608764648,-5.118593692779541,6.661461353302003,6.373587131500244,101.0
26,2,3000,0.2,1.0,5.383270978927612,81.01567706241282,205.4043302536011,0.2449929118156433,0.02449929155409336,4.531625270843506,4.9949564933776855,9.28158950805664,14.970550537109375,151.0
27,3,4000,0.2,1.0,7.079628944396973,99.72207258901688,273.8514401912689,3.782390649575973e-06,3.782864723689272e-07,1.4381603685720279e-09,0.0006461709854193032,0.000642390048597008,25.697214126586914,201.0
