,Iter,Noise,Clip,Priv_Calc_Time,Epsilon,Train_Time,Revenue,Regret,Reg_Loss,Lag_Loss,Net_Loss,w_rgt_mean,update_rate
0,1000,1.3,10,12.21306300163269,3.1950984807376788,492.12952065467834,5.087425708770752,1.0174846649169922,3.234825849533081,-0.030005065724253654,-1.882604956626892,4.129373073577881,0.25
1,2000,1.3,10,25.778398036956787,4.154698108757293,975.1535744667053,4.917685031890869,0.9835370182991028,3.022515296936035,5.607028961181641,3.7118592262268066,3.737441301345825,0.25
2,3000,1.3,10,37.30965304374695,4.935785979929959,1453.3723442554474,4.976200580596924,0.9952377080917358,3.0952484607696533,-34.050052642822266,-35.93100357055664,8.033135414123535,0.25
3,4000,1.3,10,48.8342080116272,5.620865870745956,1926.2922596931458,0.0019933164585381746,0.00015622311912011355,4.992524083036187e-08,0.0023964839056134224,0.0004032172728329897,6.102862358093262,0.25
4,5000,1.3,10,56.88309979438782,6.243326063832603,2394.0798428058624,3.9576282501220703,0.791525661945343,1.957715392112732,-25.004810333251953,-27.004722595214844,6.3975090980529785,0.25
5,6000,1.3,10,72.07057285308838,6.820118955636428,2856.45472574234,1.0319759845733643,0.2063951939344406,0.13311472535133362,-12.26613712310791,-13.164998054504395,5.799106121063232,0.25
6,7000,1.3,10,82.21095013618469,7.362783623512502,3314.2659554481506,0.9905598163604736,0.19811198115348816,0.1226467713713646,6.519927978515625,5.65201473236084,14.350726127624512,0.25
7,8000,1.3,10,97.65100598335266,7.879059277705706,3771.5013353824615,0.9739506244659424,0.19479013979434967,0.1185690239071846,3.108185052871704,2.252803325653076,8.380667686462402,0.25
8,9000,1.3,10,104.70398187637329,8.374735917577517,4243.251621246338,0.9229525327682495,0.18459048867225647,0.1064772978425026,-12.501240730285645,-13.317715644836426,2.407182216644287,0.25
9,10000,1.3,10,114.16210913658142,8.848510693330564,4718.892604351044,0.964974582195282,0.19299492239952087,0.11639416217803955,-28.32944679260254,-29.178028106689453,-1.123478651046753,0.25
10,11000,1.3,10,127.3486340045929,9.305739873724907,5159.336715936661,5.165586471557617,1.0331172943115234,3.335395574569702,-61.545589447021484,-63.37578201293945,6.1879377365112305,0.25
11,12000,1.3,10,140.17145609855652,9.755144632676355,5588.519146680832,5.076892375946045,1.0153783559799194,3.221846580505371,59.69377136230469,57.83872604370117,15.240327835083008,0.25
12,13000,1.3,10,155.06831097602844,10.182997980169402,6010.797001123428,5.086897850036621,1.0173799991607666,3.234565019607544,-25.892892837524414,-27.74522590637207,20.856578826904297,0.25
13,14000,1.3,10,169.60130190849304,10.608786361404617,6431.436032533646,8.957980026025325e-05,1.7294145436608233e-05,6.580757605512133e-10,0.0009555515134707093,0.0008659723680466413,26.18142318725586,0.25
