,Iter,Noise,Clip,Priv_Calc_Time,Epsilon,Train_Time,Revenue,Regret,Reg_Loss,Lag_Loss,Net_Loss,w_rgt_mean,update_rate
0,1000,,,,,112.25471019744873,7.8106255531311035,0.13857853412628174,0.012222475372254848,0.9854850172996521,-6.812918186187744,1.4208953380584717,0.25
1,2000,,,,,224.1596236228943,7.8806610107421875,0.1392926573753357,0.012376110069453716,1.2213815450668335,-6.646903038024902,1.7534326314926147,0.25
2,3000,,,,,336.4201419353485,7.642679214477539,0.1037612184882164,0.006812446750700474,1.0602498054504395,-6.575616836547852,2.0429484844207764,0.25
3,4000,,,,,448.23240423202515,7.453042507171631,0.08005361258983612,0.004061720333993435,0.9068672060966492,-6.542113780975342,2.263727903366089,0.25
4,5000,,,,,562.1762628555298,7.359158515930176,0.06272687762975693,0.0025115497410297394,0.7629464268684387,-6.593700408935547,2.432481050491333,0.25
5,6000,,,,,673.8722805976868,7.251417636871338,0.06222353130578995,0.002445765770971775,0.8088852167129517,-6.440086841583252,2.599926233291626,0.25
6,7000,,,,,811.867892742157,7.230240821838379,0.056884147226810455,0.0020551150664687157,0.7815202474594116,-6.446665287017822,2.7466866970062256,0.25
7,8000,,,,,976.7085773944855,7.169064521789551,0.047839581966400146,0.0014511635527014732,0.6865347623825073,-6.481078624725342,2.8717586994171143,0.25
8,9000,,,,,1142.091624736786,7.157203197479248,0.04112822934985161,0.0010637994855642319,0.6143176555633545,-6.541821479797363,2.9880597591400146,0.25
9,10000,,,,,1307.0273611545563,7.077510833740234,0.04071291908621788,0.0010395683348178864,0.6314337253570557,-6.445037841796875,3.101114273071289,0.25
10,11000,,,,,1500.1809878349304,7.147943496704102,0.0436982735991478,0.0011992192594334483,0.7010220885276794,-6.4457221031188965,3.208372116088867,0.25
11,12000,,,,,1722.0000717639923,7.158885955810547,0.03860097378492355,0.0009434900712221861,0.6390401721000671,-6.51890230178833,3.310202121734619,0.25
12,13000,,,,,1943.792132139206,7.1529130935668945,0.043469637632369995,0.001184619846753776,0.7413080334663391,-6.4104204177856445,3.411158323287964,0.25
13,14000,,,,,2165.8078339099884,7.1399312019348145,0.03481783717870712,0.0007639011018909514,0.6102542281150818,-6.5289130210876465,3.5046210289001465,0.25
14,15000,,,,,2387.3962721824646,7.01234769821167,0.03255106136202812,0.0006690919399261475,0.5847203135490417,-6.4269585609436035,3.593552350997925,0.25
15,16000,,,,,2609.559039592743,7.101842880249023,0.03376416116952896,0.0007236447418108582,0.6209859848022461,-6.480133056640625,3.677786350250244,0.25
16,17000,,,,,2831.169499874115,7.072547912597656,0.03599845618009567,0.0008193993126042187,0.6770176887512207,-6.394711017608643,3.7606701850891113,0.25
17,18000,,,,,3053.3274319171906,7.099761962890625,0.031496208161115646,0.0006214211462065578,0.6048694252967834,-6.494271278381348,3.841118335723877,0.25
18,19000,,,,,3275.377420902252,7.025031089782715,0.029385864734649658,0.0005608288338407874,0.5754662156105042,-6.449004173278809,3.916116237640381,0.25
19,20000,,,,,3495.298162460327,7.105498313903809,0.02836015820503235,0.0005070734187029302,0.5656725168228149,-6.539319038391113,3.989401340484619,0.25
20,21000,,,,,3717.2021737098694,7.051947593688965,0.028444334864616394,0.0005089123733341694,0.5775073766708374,-6.473931312561035,4.061519145965576,0.25
21,22000,,,,,3939.218829870224,7.189191818237305,0.03216804563999176,0.0006606040988117456,0.6647627353668213,-6.523768424987793,4.132430076599121,0.25
22,23000,,,,,4160.945434808731,7.111279487609863,0.02519823983311653,0.00039848111919127405,0.5289987325668335,-6.581881999969482,4.198969841003418,0.25
23,24000,,,,,4382.947375059128,7.052300453186035,0.024040717631578445,0.00036255887243896723,0.5126835703849792,-6.539254665374756,4.265597820281982,0.25
24,25000,,,,,4605.024168729782,6.934121608734131,0.023250414058566093,0.00033933541271835566,0.5031967759132385,-6.4305853843688965,4.328124046325684,0.25
25,26000,,,,,4826.604094743729,7.071693420410156,0.027431581169366837,0.00047101551899686456,0.602039635181427,-6.46918249130249,4.389737129211426,0.25
26,27000,,,,,5048.666059970856,7.075947284698486,0.023565273731946945,0.0003521059697959572,0.5243022441864014,-6.55129337310791,4.448718070983887,0.25
27,28000,,,,,5270.229448318481,7.088956832885742,0.023019952699542046,0.000335978576913476,0.518722414970398,-6.5698981285095215,4.506496429443359,0.25
28,29000,,,,,5490.6232624053955,7.022062301635742,0.02218005433678627,0.0003096216532867402,0.5066461563110352,-6.515106678009033,4.567501068115234,0.25
29,30000,,,,,5711.035315275192,7.065732479095459,0.022395947948098183,0.0003144421789329499,0.5177690386772156,-6.547649383544922,4.624391078948975,0.25
30,31000,,,,,5932.948557138443,7.028379917144775,0.021360117942094803,0.0002883451816160232,0.49982818961143494,-6.528263092041016,4.679868221282959,0.25
31,32000,,,,,6154.557945251465,7.077176094055176,0.020531026646494865,0.00026457890635356307,0.48606884479522705,-6.5908427238464355,4.7351250648498535,0.25
32,33000,,,,,6376.507237195969,7.025201797485352,0.022277291864156723,0.0003154392179567367,0.5334753394126892,-6.491410732269287,4.788148880004883,0.25
33,34000,,,,,6597.961473703384,7.006608963012695,0.021840285509824753,0.0003060685412492603,0.5287284851074219,-6.477574348449707,4.840069770812988,0.25
34,35000,,,,,6819.806805849075,6.980098724365234,0.02113289199769497,0.0002842304529622197,0.5166236162185669,-6.463191032409668,4.890608787536621,0.25
35,36000,,,,,7041.810022830963,6.993877410888672,0.020685482770204544,0.0002687519008759409,0.5110701322555542,-6.482538223266602,4.941129207611084,0.25
